year,province,bank_type_bfi,outlet_num,outlet_employees,outlet_assets,corporate_ins_num,outlet_pert
2018,青海省,邮政储蓄银行,178,967,331,0,0.2952
2018,青海省,城市商业银行,83,1556,1043,1,0.1376
2018,青海省,城市信用社,0,0,0,0,0
2018,青海省,小型农村金融机构,376,4007,1127,31,0.6235
2018,青海省,财务公司,1,32,112,1,0.0017
2018,青海省,信托公司,1,437,165,1,0.0017
2018,宁夏回族自治区,政策性银行,16,544,1864,0,0.0233
2018,宁夏回族自治区,外资银行,0,0,0,0,0
2018,宁夏回族自治区,三类新型农村金融机构,62,1150,194,19,0.0901
2018,宁夏回族自治区,合计,1356,23178,9384,42,1.9709
2018,宁夏回族自治区,大型商业银行,499,10295,2797,0,0.7253
2018,宁夏回族自治区,股份制商业银行,46,1472,583,0,0.0669
2018,宁夏回族自治区,邮政储蓄银行,202,1172,230,0,0.2936
2018,宁夏回族自治区,城市商业银行,148,3212,1984,2,0.2151
2018,宁夏回族自治区,城市信用社,0,0,0,0,0
2018,宁夏回族自治区,小型农村金融机构,382,5299,1604,20,0.5552
2018,宁夏回族自治区,财务公司,1,34,127,1,0.0015
2018,宁夏回族自治区,信托公司,0,0,0,0,0
2019,北京市,政策性银行,18,912,18737,0,0.0084
2019,北京市,外资银行,115,4306,3783,9,0.0534
2019,北京市,三类新型农村金融机构,40,818,278,11,0.0186
2019,北京市,合计,4560,122726,262498,121,2.117
2019,北京市,大型商业银行,1797,53089,98005,0,0.8343
2019,北京市,股份制商业银行,813,25357,52671,0,0.3774
2019,北京市,邮政储蓄银行,574,3360,3667,0,0.2665
2019,北京市,城市商业银行,425,11951,30584,1,0.1973
2019,北京市,小型农村金融机构,673,9224,9579,1,0.3124
2019,北京市,财务公司,75,5264,37316,73,0.0348
2019,北京市,信托公司,12,4098,1607,12,0.0056
2019,天津市,政策性银行,8,597,3220,0,0.0051
2019,天津市,外资银行,21,1451,785,1,0.0134
2019,天津市,合计,2991,100635,50973,49,1.9149
2019,天津市,大型商业银行,1247,28529,13855,0,0.7983
2019,天津市,股份制商业银行,407,10178,8617,0,0.2606
2019,天津市,邮政储蓄银行,389,2513,1034,0,0.249
2019,天津市,城市商业银行,301,7622,9074,2,0.1927
2019,天津市,小型农村金融机构,618,9730,5031,20,0.3956
2019,天津市,财务公司,0,229,583,7,0
2019,天津市,信托公司,0,436,135,2,0
2019,河北省,政策性银行,166,3539,5267.5,0,0.0219
2019,河北省,外资银行,2,49,31.8,0,0.0003
2019,河北省,三类新型农村金融机构,312,4796,606.2,109,0.0411
2019,河北省,合计,11868,184440,87332,278,1.5632
2019,河北省,大型商业银行,3309,73292,33315.1,0,0.4359
2019,河北省,股份制商业银行,506,10774,5646.9,0,0.0666
2019,河北省,邮政储蓄银行,1456,17492,3816.4,0,0.1918
2019,河北省,城市商业银行,1221,24719,18620.9,11,0.1608
2019,河北省,小型农村金融机构,4885,48768,18117.7,147,0.6434
2019,河北省,财务公司,7,265,1037.4,7,0.0009
2019,河北省,信托公司,1,273,158.2,1,0.0001
2019,山西省,政策性银行,81,1959,4561.3,0,0.0217
2019,山西省,外资银行,2,32,26.7,0,0.0005
2019,山西省,三类新型农村金融机构,125,4884,585.3,83,0.0335
2019,山西省,合计,7067,127294,48773.7,210,1.8951
2019,山西省,大型商业银行,1811,47235,16913.7,0,0.4857
2019,山西省,股份制商业银行,396,8189,5905.9,0,0.1062
2019,山西省,邮政储蓄银行,1226,12694,2706.6,0,0.3288
2019,山西省,城市商业银行,483,11166,5384.8,6,0.1295
2019,山西省,小型农村金融机构,2942,40186,11321.2,112,0.789
2019,山西省,财务公司,1,328,1231.9,6,0.0003
2019,山西省,信托公司,0,241,24.3,1,0
2019,内蒙古自治区,政策性银行,87,2063,5233,0,0.0343
2019,内蒙古自治区,外资银行,1,5,2,0,0.0004
2019,内蒙古自治区,三类新型农村金融机构,246,5124,786,74,0.0969
2019,内蒙古自治区,合计,5956,99116,35542,179,2.3449
2019,内蒙古自治区,大型商业银行,1554,36954,11922,0,0.6118
2019,内蒙古自治区,股份制商业银行,224,4613,2485,0,0.0882
2019,内蒙古自治区,邮政储蓄银行,810,7384,1021,0,0.3189
2019,内蒙古自治区,城市商业银行,629,12878,7780,4,0.2476
2019,内蒙古自治区,城市信用社,0,0,0,0,0
2019,内蒙古自治区,小型农村金融机构,2393,29153,5743,93,0.9421
2019,内蒙古自治区,财务公司,6,204,431,5,0.0024
2019,内蒙古自治区,信托公司,2,343,107,2,0.0008
2019,辽宁省,政策性银行,83,2432,5663,0,0.0191
2019,辽宁省,外资银行,46,1352,499,1,0.0106
2019,辽宁省,三类新型农村金融机构,699,5103,997,66,0.1606
2019,辽宁省,合计,9962,182932,86035,153,2.2891
2019,辽宁省,大型商业银行,3109,74382,22829,0,0.7144
2019,辽宁省,股份制商业银行,677,16085,8769,0,0.1556
2019,辽宁省,邮政储蓄银行,1731,18033,2908,0,0.3977
2019,辽宁省,城市商业银行,1389,34239,33957,15,0.3192
2019,辽宁省,小型农村金融机构,2210,29573,8542,61,0.5078
2019,辽宁省,财务公司,7,232,1249,5,0.0016
2019,辽宁省,信托公司,1,149,126,1,0.0002
2019,吉林省,政策性银行,61,1833,4196,0,0.0227
2019,吉林省,外资银行,2,57,39,0,0.0007
2019,吉林省,三类新型农村金融机构,476,5508,895,325,0.1769
2019,吉林省,合计,5258,98397,32673,130,1.9539
2019,吉林省,大型商业银行,1686,38678,10355,0,0.6265
2019,吉林省,股份制商业银行,189,4322,2560,0,0.0702
2019,吉林省,邮政储蓄银行,1067,10238,1867,0,0.3965
2019,吉林省,城市商业银行,386,9619,3402,1,0.1434
2019,吉林省,小型农村金融机构,1641,26918,7146,53,0.6098
2019,吉林省,财务公司,1,230,1156,2,0.0004
2019,吉林省,信托公司,0,177,67,1,0
2019,黑龙江省,政策性银行,90,2552,7242.2,0,0.024
2019,黑龙江省,外资银行,7,100,38.1,0,0.0019
2019,黑龙江省,三类新型农村金融机构,97,1444,240.5,38,0.0259
2019,黑龙江省,合计,6506,114695,40211.2,131,1.7345
2019,黑龙江省,大型商业银行,1964,46693,12865.4,0,0.5236
2019,黑龙江省,股份制商业银行,209,4829,2627.4,0,0.0557
2019,黑龙江省,邮政储蓄银行,1620,16718,2726.1,0,0.4319
2019,黑龙江省,城市商业银行,575,12998,8576.3,2,0.1533
2019,黑龙江省,城市信用社,0,0,0,0,0
2019,黑龙江省,小型农村金融机构,1938,28337,5170.5,86,0.5167
2019,黑龙江省,财务公司,3,77,260.9,2,0.0008
2019,黑龙江省,信托公司,1,699,215.4,1,0.0003
2019,上海市,政策性银行,15,811,4539,0,0.0062
2019,上海市,外资银行,211,12549,14478,18,0.0869
2019,上海市,三类新型农村金融机构,160,2203,301,139,0.0659
2019,上海市,合计,4224,124886,165110,211,1.7397
2019,上海市,大型商业银行,1648,47216,54908,1,0.6787
2019,上海市,股份制商业银行,829,27258,37439,1,0.3414
2019,上海市,邮政储蓄银行,482,2954,2230,0,0.1985
2019,上海市,城市商业银行,465,14786,24642,1,0.1915
2019,上海市,小型农村金融机构,361,6919,8909,1,0.1487
2019,上海市,财务公司,24,1829,6886,22,0.0099
2019,上海市,信托公司,7,2436,753,7,0.0029
2019,江苏省,政策性银行,95,2433,10366,0,0.0118
2019,江苏省,外资银行,78,2484,1674,3,0.0097
2019,江苏省,三类新型农村金融机构,267,4861,896,74,0.0331
2019,江苏省,合计,13528,261653,192533,169,1.6763
2019,江苏省,大型商业银行,4992,106670,64756,0,0.6186
2019,江苏省,股份制商业银行,1182,33752,32816,0,0.1465
2019,江苏省,邮政储蓄银行,2512,25480,8155,0,0.3113
2019,江苏省,城市商业银行,987,33098,39723,4,0.1223
2019,江苏省,城市信用社,0,0,0,0,0
2019,江苏省,小型农村金融机构,3384,50285,29945,63,0.4193
2019,江苏省,财务公司,16,472,1513,14,0.002
2019,江苏省,信托公司,4,679,389,4,0.0005
2019,浙江省,政策性银行,61,1987,9416,0,0.0104
2019,浙江省,外资银行,29,823,553,0,0.005
2019,浙江省,三类新型农村金融机构,308,6440,1039,81,0.0526
2019,浙江省,合计,12990,252131,168172,197,2.2205
2019,浙江省,大型商业银行,3759,91261,56351,0,0.6426
2019,浙江省,股份制商业银行,1137,34251,28907,0,0.1944
2019,浙江省,邮政储蓄银行,1727,9371,4668,0,0.2952
2019,浙江省,城市商业银行,1891,53449,34023,13,0.3232
2019,浙江省,小型农村金融机构,4054,51308,28816,82,0.693
2019,浙江省,财务公司,11,470,1715,10,0.0019
2019,浙江省,信托公司,5,1407,361,5,0.0009
2019,安徽省,政策性银行,91,2269,7639,0,0.0143
2019,安徽省,外资银行,5,190,151,0,0.0008
2019,安徽省,三类新型农村金融机构,326,4339,729,68,0.0512
2019,安徽省,合计,8612,122300,69843,166,1.3528
2019,安徽省,大型商业银行,2499,46480,22667,0,0.3926
2019,安徽省,股份制商业银行,357,8328,6278,0,0.0561
2019,安徽省,邮政储蓄银行,1775,15056,5308,0,0.2788
2019,安徽省,城市商业银行,454,10208,10971,1,0.0713
2019,安徽省,小型农村金融机构,3088,33815,13974,84,0.4851
2019,安徽省,财务公司,6,196,567,6,0.0009
2019,安徽省,信托公司,1,169,73,1,0.0002
2019,福建省,政策性银行,44,1659,7489,0,0.0111
2019,福建省,外资银行,37,969,670,1,0.0093
2019,福建省,三类新型农村金融机构,89,1981,339,55,0.0224
2019,福建省,合计,6555,123907,103417,142,1.6499
2019,福建省,大型商业银行,2290,53845,24022,0,0.5764
2019,福建省,股份制商业银行,832,24308,48575,1,0.2094
2019,福建省,邮政储蓄银行,1064,6393,2438,0,0.2678
2019,福建省,城市商业银行,252,9601,9725,4,0.0634
2019,福建省,小型农村金融机构,1933,20725,8857,68,0.4865
2019,福建省,财务公司,7,175,471,6,0.0018
2019,福建省,信托公司,2,822,239,2,0.0005
2019,江西省,政策性银行,99,2218,7133,0,0.0212
2019,江西省,外资银行,5,73,43,0,0.0011
2019,江西省,三类新型农村金融机构,219,3986,672,76,0.0469
2019,江西省,合计,7142,102922,51595,173,1.5306
2019,江西省,大型商业银行,1859,38147,15465,0,0.3984
2019,江西省,股份制商业银行,288,5227,4148,0,0.0617
2019,江西省,邮政储蓄银行,1477,13552,3186,0,0.3165
2019,江西省,城市商业银行,766,12389,10943,4,0.1642
2019,江西省,小型农村金融机构,2419,26051,9184,87,0.5184
2019,江西省,财务公司,3,203,379,3,0.0006
2019,江西省,信托公司,2,828,238,2,0.0004
2019,山东省,政策性银行,128,3652,11348,0,0.0127
2019,山东省,外资银行,40,997,509,0,0.004
2019,山东省,三类新型农村金融机构,530,12158,1963,519,0.0526
2019,山东省,合计,15290,247900,131520,672,1.5184
2019,山东省,大型商业银行,4267,96996,43581,0,0.4237
2019,山东省,股份制商业银行,1026,23885,16249,1,0.1019
2019,山东省,邮政储蓄银行,2950,11926,7242,0,0.2929
2019,山东省,城市商业银行,1371,30850,21987,14,0.1361
2019,山东省,小型农村金融机构,4971,65206,23379,112,0.4936
2019,山东省,财务公司,2,948,3269,19,0.0002
2019,山东省,信托公司,0,578,176,2,0
2019,河南省,政策性银行,154,3625,7705,0,0.016
2019,河南省,外资银行,4,65,35,0,0.0004
2019,河南省,三类新型农村金融机构,604,8421,1313,85,0.0627
2019,河南省,合计,13054,196681,89130,240,1.3541
2019,河南省,大型商业银行,3240,71958,27656,0,0.3361
2019,河南省,股份制商业银行,548,12664,9941,0,0.0568
2019,河南省,邮政储蓄银行,2413,23054,7939,0,0.2503
2019,河南省,城市商业银行,932,24198,15995,5,0.0967
2019,河南省,城市信用社,0,,0,0,0
2019,河南省,小型农村金融机构,5146,51554,17048,139,0.5338
2019,河南省,财务公司,8,202,739,6,0.0008
2019,河南省,信托公司,2,447,202,2,0.0002
2019,湖北省,政策性银行,96,2551,11229,0,0.0162
2019,湖北省,外资银行,1657,7715,5869,0,0.2796
2019,湖北省,三类新型农村金融机构,13,439,226,0,0.0022
2019,湖北省,合计,7919,125766,79160,158,1.3361
2019,湖北省,大型商业银行,2765,60352,28157,0,0.4665
2019,湖北省,股份制商业银行,561,11908,9684,0,0.0947
2019,湖北省,邮政储蓄银行,1,236,225,1,0.0002
2019,湖北省,城市商业银行,405,8762,6679,2,0.0683
2019,湖北省,小型农村金融机构,1,339,419,1,0.0002
2019,湖北省,财务公司,2149,27883,12148,78,0.3626
2019,湖北省,信托公司,10,755,2613,5,0.0017
2019,湖南省,政策性银行,117,2849,6734,0,0.0169
2019,湖南省,外资银行,6,127,67,0,0.0009
2019,湖南省,三类新型农村金融机构,160,2417,597,61,0.0231
2019,湖南省,合计,9829,135289,65062,174,1.4208
2019,湖南省,大型商业银行,2463,48813,22414,0,0.356
2019,湖南省,股份制商业银行,382,10021,6491,0,0.0552
2019,湖南省,邮政储蓄银行,2081,17402,5085,0,0.3008
2019,湖南省,城市商业银行,564,12213,10348,2,0.0815
2019,湖南省,城市信用社,0,0,0,0,0
2019,湖南省,小型农村金融机构,4043,40127,12035,103,0.5844
2019,湖南省,财务公司,5,153,477,4,0.0007
2019,湖南省,信托公司,1,202,92,1,0.0001
2019,广东省,政策性银行,82,2454,11130,0,0.0071
2019,广东省,外资银行,249,10674,6742,6,0.0216
2019,广东省,三类新型农村金融机构,235,4840,992,61,0.0204
2019,广东省,合计,16959,363622,260159,212,1.472
2019,广东省,大型商业银行,8143,167818,110885,0,0.7068
2019,广东省,股份制商业银行,1795,72134,59088,2,0.1558
2019,广东省,城市商业银行,644,21457,21808,5,0.0559
2019,广东省,城市信用社,0,0,0,0,0
2019,广东省,小型农村金融机构,5784,73221,36963,97,0.502
2019,广东省,财务公司,11,1094,4351,24,0.001
2019,广东省,信托公司,2,1992,708,5,0.0002
2019,深圳市,政策性银行,3,335,4781,0,
2019,深圳市,外资银行,98,5650,3960,5,
2019,深圳市,三类新型农村金融机构,57,1403,426,10,
2019,深圳市,合计,2008,80253,89383,35,
2019,深圳市,大型商业银行,716,23936,31408,0,
2019,深圳市,股份制商业银行,573,30401,29737,2,
2019,深圳市,邮政储蓄银行,145,1785,884,0,
2019,深圳市,城市商业银行,173,5658,6497,0,
2019,深圳市,小型农村金融机构,221,3561,3663,1,
2019,深圳市,财务公司,10,447,1408,10,
2019,深圳市,信托公司,2,1071,550,2,
2019,广西壮族自治区,政策性银行,66,1745,5224,0,0.0133
2019,广西壮族自治区,外资银行,4,78,63,0,0.0008
2019,广西壮族自治区,三类新型农村金融机构,653,7956,1173,424,0.1317
2019,广西壮族自治区,合计,6704,95638,42213,524,1.3516
2019,广西壮族自治区,大型商业银行,1885,36549,14164,0,0.38
2019,广西壮族自治区,股份制商业银行,186,4545,3638,0,0.0375
2019,广西壮族自治区,邮政储蓄银行,973,9973,2066,0,0.1962
2019,广西壮族自治区,城市商业银行,587,9591,6510,3,0.1183
2019,广西壮族自治区,城市信用社,0,0,0,0,0
2019,广西壮族自治区,小型农村金融机构,2347,25090,9103,95,0.4732
2019,广西壮族自治区,财务公司,2,62,233,1,0.0004
2019,广西壮族自治区,信托公司,0,0,0,0,0
2019,重庆市,政策性银行,39,1259,5394,0,0.0125
2019,重庆市,外资银行,23,552,277,0,0.0074
2019,重庆市,三类新型农村金融机构,122,2471,331,39,0.0391
2019,重庆市,合计,4100,71598,53705,55,1.3124
2019,重庆市,大型商业银行,1329,26707,16090,0,0.4254
2019,重庆市,股份制商业银行,296,9129,7723,0,0.0948
2019,重庆市,邮政储蓄银行,227,4318,3224,0,0.0727
2019,重庆市,城市商业银行,280,7776,7529,2,0.0896
2019,重庆市,城市信用社,0,0,0,0,0
2019,重庆市,小型农村金融机构,1772,15735,9977,1,0.5672
2019,重庆市,财务公司,4,347,227,4,0.0013
2019,重庆市,信托公司,2,157,390,2,0.0006
2019,四川省,政策性银行,115,4402,9004,0,0.0137
2019,四川省,外资银行,23,774,387,0,0.0027
2019,四川省,三类新型农村金融机构,294,4377,793,56,0.0351
2019,四川省,合计,14148,235458,102248,179,1.6893
2019,四川省,大型商业银行,3304,92386,39513,0,0.3945
2019,四川省,股份制商业银行,537,11831,8268,0,0.0641
2019,四川省,邮政储蓄银行,3057,27847,6256,0,0.365
2019,四川省,城市商业银行,958,21773,17000,13,0.1144
2019,四川省,城市信用社,0,0,0,0,0
2019,四川省,小型农村金融机构,5845,68639,18874,101,0.6979
2019,四川省,财务公司,,,1305,4,
2019,四川省,信托公司,,,243,2,
2019,贵州省,政策性银行,74,1698,5608.4,0,0.0204
2019,贵州省,外资银行,1,9,2,0,0.0003
2019,贵州省,三类新型农村金融机构,235,4967,532.2,84,0.0649
2019,贵州省,合计,5389,73265,40027.9,175,1.4874
2019,贵州省,大型商业银行,1085,23260,10730.8,0,0.2995
2019,贵州省,股份制商业银行,121,3136,2273.9,0,0.0334
2019,贵州省,邮政储蓄银行,964,2728,1292.9,0,0.2661
2019,贵州省,城市商业银行,530,11359,9536.6,2,0.1463
2019,贵州省,城市信用社,0,0,0,0,0
2019,贵州省,小型农村金融机构,2369,25389,8180,84,0.6539
2019,贵州省,财务公司,5,112,1400,3,0.0014
2019,贵州省,信托公司,1,385,244.2,1,0.0003
2019,云南省,政策性银行,89,2134,6832,0,0.0183
2019,云南省,外资银行,7,96,88,0,0.0014
2019,云南省,三类新型农村金融机构,168,3152,375,73,0.0346
2019,云南省,合计,5552,80153,44152,215,1.1429
2019,云南省,大型商业银行,2420,37051,16615,0,0.4981
2019,云南省,股份制商业银行,393,8296,4227,0,0.0809
2019,云南省,城市商业银行,226,5628,4324,3,0.0465
2019,云南省,城市信用社,0,0,0,0,0
2019,云南省,小型农村金融机构,2239,23368,10262,133,0.4609
2019,云南省,财务公司,5,113,392,4,0.001
2019,云南省,信托公司,1,112,36,1,0.0002
2019,西藏自治区,合计,723,10065,6748.17,,2.0598
2019,陕西省,政策性银行,84,2231,5957,0,0.0217
2019,陕西省,外资银行,12,316,233,0,0.0031
2019,陕西省,三类新型农村金融机构,31,1499,166,42,0.008
2019,陕西省,合计,7103,108981,55676,152,1.8326
2019,陕西省,大型商业银行,1900,41173,19721,0,0.4902
2019,陕西省,股份制商业银行,448,10279,7720,0,0.1156
2019,陕西省,邮政储蓄银行,1245,10721,3520,0,0.3212
2019,陕西省,城市商业银行,538,9238,7165,2,0.1388
